Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
208	1267	B	  1	H	  1	     2.5	       0.025	  50.14	   4.01	  13.07	  0.4 Y  4.9/2.1	  18.33	  18.54	  13.81
208	1267	B	  1	H	  1	     5.0	       0.050	  65.63	   4.21	  15.83	  0.2 Y  6.5/2.5	  34.24	  34.85	  26.15
208	1267	B	  1	H	  1	     7.5	       0.075	  66.03	   4.17	  15.90	  0.3 Y  6.5/2.5	  34.72	  35.36	  26.54
208	1267	B	  1	H	  1	    10.0	       0.100	  63.96	   4.97	  16.87	  9.9 YR 6.3/2.7	  32.41	  32.75	  23.77
208	1267	B	  1	H	  1	    12.5	       0.125	  65.28	   4.58	  16.56	  0.1 Y  6.4/2.6	   33.9	  34.39	  25.31
208	1267	B	  1	H	  1	    15.0	       0.150	  64.26	   4.77	  17.05	  0.1 Y  6.3/2.7	  32.71	  33.12	  23.96
208	1267	B	  1	H	  1	    17.5	       0.175	  63.75	   5.05	  17.33	  9.9 YR 6.3/2.8	  32.19	   32.5	  23.29
208	1267	B	  1	H	  1	    20.0	       0.200	  63.29	   5.11	  17.38	  9.9 YR 6.2/2.8	  31.65	  31.93	  22.79
208	1267	B	  1	H	  1	    22.5	       0.225	  61.97	   5.10	  17.74	  0.1 Y  6.1/2.8	  30.12	  30.36	  21.31
208	1267	B	  1	H	  1	    25.0	       0.250	  58.74	   5.85	  18.60	  9.8 YR 5.8/3.0	  26.76	  26.74	  17.98
208	1267	B	  1	H	  1	    27.5	       0.275	  60.13	   5.80	  18.26	  9.7 YR 5.9/3.0	  28.25	  28.27	  19.36
208	1267	B	  1	H	  1	    30.0	       0.300	  59.78	   5.76	  18.52	  9.8 YR 5.9/3.0	  27.85	  27.88	  18.91
208	1267	B	  1	H	  1	    32.5	       0.325	  65.54	   4.63	  16.92	  0.2 Y  6.4/2.7	  34.25	  34.73	  25.38
208	1267	B	  1	H	  1	    35.0	       0.350	  62.94	   5.39	  18.08	  9.9 YR 6.2/2.9	  31.32	  31.52	  22.06
208	1267	B	  1	H	  1	    37.5	       0.375	  62.83	   5.32	  17.83	  9.9 YR 6.2/2.9	  31.17	  31.38	  22.09
208	1267	B	  1	H	  1	    40.0	       0.400	  63.47	   5.18	  17.56	  9.9 YR 6.2/2.8	  31.89	  32.16	  22.88
208	1267	B	  1	H	  1	    42.5	       0.425	  62.19	   5.22	  17.72	  9.9 YR 6.1/2.8	   30.4	  30.62	  21.54
208	1267	B	  1	H	  1	    45.0	       0.450	  62.29	   5.24	  17.86	 10.0 YR 6.1/2.9	  30.52	  30.75	  21.56
208	1267	B	  1	H	  1	    47.5	       0.475	  62.44	   5.50	  17.46	  9.7 YR 6.1/2.8	  30.76	  30.92	  21.92
208	1267	B	  1	H	  1	    50.0	       0.500	  60.87	   5.53	  18.30	  9.9 YR 6.0/3.0	  28.99	  29.09	     20
208	1267	B	  1	H	  1	    52.5	       0.525	  60.37	   5.72	  18.52	  9.8 YR 5.9/3.0	  28.49	  28.54	  19.43
208	1267	B	  1	H	  1	    55.0	       0.550	  58.70	   5.95	  18.89	  9.8 YR 5.8/3.1	  26.75	  26.71	  17.81
208	1267	B	  1	H	  1	    57.5	       0.575	  58.17	   6.00	  18.72	  9.8 YR 5.7/3.1	  26.21	  26.14	  17.45
208	1267	B	  1	H	  1	    60.0	       0.600	  56.50	   6.27	  18.70	  9.6 YR 5.5/3.1	  24.56	  24.41	  16.11
208	1267	B	  1	H	  1	    62.5	       0.625	  55.64	   6.34	  18.80	  9.6 YR 5.5/3.1	  23.74	  23.56	  15.41
208	1267	B	  1	H	  1	    65.0	       0.650	  57.90	   6.09	  18.34	  9.6 YR 5.7/3.0	  25.95	  25.86	  17.41
208	1267	B	  1	H	  1	    67.5	       0.675	  58.94	   5.96	  18.35	  9.7 YR 5.8/3.0	  27.01	  26.96	  18.28
208	1267	B	  1	H	  1	    70.0	       0.700	  62.15	   5.22	  17.59	  9.9 YR 6.1/2.8	  30.35	  30.57	  21.56
208	1267	B	  1	H	  1	    72.5	       0.725	  63.00	   4.99	  16.88	  9.9 YR 6.2/2.7	  31.28	  31.59	  22.79
208	1267	B	  1	H	  1	    75.0	       0.750	  63.67	   5.17	  16.76	  9.7 YR 6.3/2.7	  32.12	   32.4	  23.54
208	1267	B	  1	H	  1	    77.5	       0.775	  65.06	   5.19	  16.87	  9.7 YR 6.4/2.7	   33.8	  34.12	  24.89
208	1267	B	  1	H	  1	    80.0	       0.800	  63.64	   5.11	  16.84	  9.8 YR 6.3/2.7	  32.07	  32.36	  23.46
208	1267	B	  1	H	  1	    82.5	       0.825	  64.15	   4.97	  17.13	  9.9 YR 6.3/2.7	  32.64	  32.98	   23.8
208	1267	B	  1	H	  1	    85.0	       0.850	  64.00	   5.10	  17.08	  9.8 YR 6.3/2.7	  32.49	  32.79	  23.67
208	1267	B	  1	H	  1	    87.5	       0.875	  62.04	   5.28	  17.49	  9.9 YR 6.1/2.8	  30.24	  30.44	  21.51
208	1267	B	  1	H	  1	    90.0	       0.900	  64.96	   5.21	  16.72	  9.6 YR 6.4/2.7	  33.69	  33.99	  24.88
208	1267	B	  1	H	  1	    92.5	       0.925	  64.11	   5.11	  17.72	 10.0 YR 6.3/2.8	  32.63	  32.93	  23.41
208	1267	B	  1	H	  1	    95.0	       0.950	  64.85	   5.14	  17.48	  9.9 YR 6.4/2.8	  33.54	  33.86	  24.31
208	1267	B	  1	H	  1	    97.5	       0.975	  64.93	   5.18	  17.42	  9.8 YR 6.4/2.8	  33.64	  33.95	  24.42
208	1267	B	  1	H	  1	   100.0	       1.000	  64.53	   5.00	  17.06	  9.9 YR 6.3/2.7	  33.11	  33.46	  24.24
208	1267	B	  1	H	  1	   102.5	       1.025	  64.58	   4.84	  16.89	 10.0 YR 6.3/2.7	  33.12	  33.52	  24.38
208	1267	B	  1	H	  1	   105.0	       1.050	  65.24	   4.94	  17.34	 10.0 YR 6.4/2.8	  33.96	  34.35	   24.8
208	1267	B	  1	H	  1	   107.5	       1.075	  63.58	   5.18	  17.30	  9.8 YR 6.3/2.8	  32.02	  32.29	  23.13
208	1267	B	  1	H	  1	   110.0	       1.100	  62.03	   5.39	  17.83	  9.9 YR 6.1/2.9	  30.27	  30.44	  21.33
208	1267	B	  1	H	  1	   112.5	       1.125	  60.55	   5.67	  17.72	  9.7 YR 5.9/2.9	  28.67	  28.73	     20
208	1267	B	  1	H	  1	   115.0	       1.150	  61.30	   5.62	  18.16	  9.8 YR 6.0/2.9	  29.49	  29.59	  20.46
208	1267	B	  1	H	  1	   117.5	       1.175	  60.11	   5.67	  18.42	  9.9 YR 5.9/3.0	  28.19	  28.25	  19.26
208	1267	B	  1	H	  1	   120.0	       1.200	  58.87	   5.94	  18.07	  9.6 YR 5.8/3.0	  26.93	  26.89	  18.36
208	1267	B	  1	H	  1	   122.5	       1.225	  58.79	   5.96	  18.48	  9.7 YR 5.8/3.0	  26.84	   26.8	  18.09
208	1267	B	  1	H	  1	   125.0	       1.250	  59.35	   6.06	  18.36	  9.6 YR 5.8/3.0	  27.46	  27.41	  18.62
208	1267	B	  1	H	  1	   127.5	       1.275	  59.32	   5.99	  18.70	  9.7 YR 5.8/3.0	  27.42	  27.38	  18.43
208	1267	B	  1	H	  1	   130.0	       1.300	  58.93	   5.96	  18.64	  9.8 YR 5.8/3.0	  26.99	  26.95	  18.13
208	1267	B	  1	H	  1	   132.5	       1.325	  58.13	   6.07	  18.65	  9.7 YR 5.7/3.1	  26.18	   26.1	  17.45
208	1267	B	  1	H	  1	   135.0	       1.350	  66.50	   4.61	  16.56	  0.1 Y  6.5/2.6	  35.44	  35.97	  26.63
208	1267	B	  1	H	  1	   137.5	       1.375	  59.54	   5.98	  18.50	  9.7 YR 5.8/3.0	  27.65	  27.61	  18.72
208	1267	B	  1	H	  1	   140.0	       1.400	  57.99	   6.17	  18.05	  9.5 YR 5.7/3.0	  26.06	  25.95	  17.62
208	1267	B	  1	H	  1	   142.5	       1.425	  58.17	   6.32	  18.82	  9.6 YR 5.7/3.1	  26.28	  26.14	   17.4
208	1267	B	  1	H	  1	   145.0	       1.450	  58.97	   6.68	  18.90	  9.3 YR 5.8/3.2	  27.21	  26.99	  18.03
208	1267	B	  1	H	  1	   147.5	       1.475	  57.35	   6.91	  19.36	  9.3 YR 5.6/3.2	  25.57	  25.28	  16.48
208	1267	B	  1	H	  2	     2.5	       1.525	  44.25	   5.42	  13.90	  9.4 YR 4.3/2.3	  14.13	  14.01	   9.77
208	1267	B	  1	H	  2	     5.0	       1.550	  57.82	   6.49	  19.14	  9.5 YR 5.7/3.2	  25.95	  25.77	  16.96
208	1267	B	  1	H	  2	     7.5	       1.575	  56.54	   6.60	  19.01	  9.5 YR 5.6/3.2	  24.68	  24.45	     16
208	1267	B	  1	H	  2	    10.0	       1.600	  56.37	   6.43	  19.12	  9.6 YR 5.5/3.1	  24.47	  24.28	  15.82
208	1267	B	  1	H	  2	    12.5	       1.625	  62.31	   5.20	  17.36	  9.9 YR 6.1/2.8	  30.53	  30.76	  21.85
208	1267	B	  1	H	  2	    15.0	       1.650	  57.98	   6.08	  18.35	  9.6 YR 5.7/3.0	  26.03	  25.94	  17.47
208	1267	B	  1	H	  2	    17.5	       1.675	  63.10	   5.24	  17.65	  9.9 YR 6.2/2.8	  31.47	  31.71	  22.45
208	1267	B	  1	H	  2	    20.0	       1.700	  63.36	   5.54	  17.78	  9.7 YR 6.2/2.9	  31.86	  32.02	  22.64
208	1267	B	  1	H	  2	    22.5	       1.725	  64.32	   5.47	  17.79	  9.7 YR 6.3/2.9	  32.98	   33.2	  23.59
208	1267	B	  1	H	  2	    25.0	       1.750	  62.52	   5.68	  17.98	  9.7 YR 6.1/2.9	   30.9	  31.01	   21.7
208	1267	B	  1	H	  2	    27.5	       1.775	  63.25	   5.40	  18.01	  9.9 YR 6.2/2.9	  31.68	  31.88	  22.39
208	1267	B	  1	H	  2	    30.0	       1.800	  61.43	   5.68	  18.38	  9.8 YR 6.0/3.0	  29.65	  29.74	  20.46
208	1267	B	  1	H	  2	    32.5	       1.825	  60.21	   5.83	  18.80	  9.8 YR 5.9/3.1	  28.33	  28.35	  19.14
208	1267	B	  1	H	  2	    35.0	       1.850	  64.52	   5.14	  17.60	  9.9 YR 6.3/2.8	  33.14	  33.44	   23.9
208	1267	B	  1	H	  2	    37.5	       1.875	  63.58	   5.03	  17.72	  0.1 Y  6.3/2.8	  31.97	  32.28	  22.88
208	1267	B	  1	H	  2	    40.0	       1.900	  64.30	   5.00	  17.48	 10.0 YR 6.3/2.8	  32.83	  33.18	  23.75
208	1267	B	  1	H	  2	    42.5	       1.925	  65.83	   4.61	  17.37	  0.3 Y  6.5/2.7	   34.6	   35.1	   25.4
208	1267	B	  1	H	  2	    45.0	       1.950	  66.16	   4.60	  17.50	  0.3 Y  6.5/2.7	  35.01	  35.52	  25.67
208	1267	B	  1	H	  2	    47.5	       1.975	  65.72	   4.90	  17.50	 10.0 YR 6.5/2.8	  34.55	  34.96	   25.2
208	1267	B	  1	H	  2	    50.0	       2.000	  64.76	   5.01	  17.47	 10.0 YR 6.4/2.8	  33.39	  33.74	  24.22
208	1267	B	  1	H	  2	    52.5	       2.025	  64.20	   5.08	  17.72	 10.0 YR 6.3/2.8	  32.73	  33.05	  23.51
208	1267	B	  1	H	  2	    55.0	       2.050	  63.08	   5.27	  17.87	  9.9 YR 6.2/2.9	  31.44	  31.68	  22.31
208	1267	B	  1	H	  2	    57.5	       2.075	  61.89	   5.57	  18.25	  9.8 YR 6.1/2.9	  30.15	  30.27	  20.96
208	1267	B	  1	H	  2	    60.0	       2.100	  60.07	   5.91	  18.76	  9.8 YR 5.9/3.1	  28.21	   28.2	  19.05
208	1267	B	  1	H	  2	    62.5	       2.125	  60.43	   5.89	  18.72	  9.8 YR 5.9/3.0	  28.59	   28.6	  19.38
208	1267	B	  1	H	  2	    65.0	       2.150	  55.15	   6.35	  18.60	  9.6 YR 5.4/3.1	  23.26	  23.08	  15.12
208	1267	B	  1	H	  2	    67.5	       2.175	  57.26	   6.36	  19.22	  9.7 YR 5.6/3.2	  25.35	  25.18	  16.47
208	1267	B	  1	H	  2	    70.0	       2.200	  56.55	   6.28	  19.06	  9.7 YR 5.6/3.1	  24.62	  24.47	  15.99
208	1267	B	  1	H	  2	    72.5	       2.225	  59.61	   5.77	  18.02	  9.7 YR 5.9/2.9	  27.67	   27.7	  19.02
208	1267	B	  1	H	  2	    75.0	       2.250	  63.59	   5.22	  17.64	  9.9 YR 6.3/2.8	  32.04	   32.3	  22.94
208	1267	B	  1	H	  2	    77.5	       2.275	  62.87	   5.38	  17.97	  9.9 YR 6.2/2.9	  31.23	  31.43	  22.05
208	1267	B	  1	H	  2	    80.0	       2.300	  65.78	   4.72	  17.23	  0.2 Y  6.5/2.7	  34.57	  35.04	  25.44
208	1267	B	  1	H	  2	    82.5	       2.325	  68.37	   4.56	  16.97	  0.1 Y  6.7/2.7	  37.87	  38.48	  28.47
208	1267	B	  1	H	  2	    85.0	       2.350	  66.83	   4.87	  17.41	 10.0 YR 6.6/2.8	  35.95	  36.41	  26.46
208	1267	B	  1	H	  2	    87.5	       2.375	  70.09	   4.56	  16.95	  0.1 Y  6.9/2.7	   40.2	  40.88	  30.49
208	1267	B	  1	H	  2	    90.0	       2.400	  67.89	   4.75	  16.89	 10.0 YR 6.7/2.7	  37.29	  37.82	  27.97
208	1267	B	  1	H	  2	    92.5	       2.425	  70.82	   4.15	  16.10	  0.2 Y  7.0/2.5	  41.08	  41.92	  31.99
208	1267	B	  1	H	  2	    95.0	       2.450	  70.57	   4.38	  16.35	 10.0 YR 7.0/2.6	  40.81	  41.56	   31.5
208	1267	B	  1	H	  2	    97.5	       2.475	  74.90	   2.96	  12.64	  0.3 Y  7.4/1.9	  46.66	  48.12	  40.13
208	1267	B	  1	H	  3	     2.5	       2.525	  68.31	   3.87	  14.15	 10.0 YR 6.7/2.2	  37.57	  38.39	  30.31
208	1267	B	  1	H	  3	     5.0	       2.550	  72.84	   3.49	  14.47	  0.3 Y  7.2/2.2	  43.77	  44.93	   35.8
208	1267	B	  1	H	  3	     7.5	       2.575	  73.02	   3.91	  15.51	  0.1 Y  7.2/2.4	  44.17	   45.2	  35.24
208	1267	B	  1	H	  3	    10.0	       2.600	  72.06	   3.63	  15.66	  0.5 Y  7.1/2.4	  42.67	  43.74	  33.87
208	1267	B	  1	H	  3	    12.5	       2.625	  71.06	   3.72	  15.69	  0.5 Y  7.0/2.4	  41.28	  42.27	  32.58
208	1267	B	  1	H	  3	    15.0	       2.650	  72.06	   3.35	  15.14	  0.6 Y  7.1/2.3	  42.57	  43.74	  34.26
208	1267	B	  1	H	  3	    17.5	       2.675	  72.28	   3.55	  15.15	  0.4 Y  7.1/2.3	  42.96	  44.07	  34.53
208	1267	B	  1	H	  3	    20.0	       2.700	  76.37	   2.86	  13.67	  0.6 Y  7.5/2.1	  48.91	  50.49	  41.41
208	1267	B	  1	H	  3	    22.5	       2.725	  72.25	   3.35	  15.09	  0.6 Y  7.1/2.3	  42.86	  44.03	  34.55
208	1267	B	  1	H	  3	    25.0	       2.750	  72.35	   3.50	  15.73	  0.6 Y  7.1/2.4	  43.05	  44.19	   34.2
208	1267	B	  1	H	  3	    27.5	       2.775	  71.80	   3.66	  16.10	  0.6 Y  7.1/2.5	  42.32	  43.37	  33.22
208	1267	B	  1	H	  3	    30.0	       2.800	  72.89	   3.78	  16.12	  0.5 Y  7.2/2.5	  43.94	     45	   34.6
208	1267	B	  1	H	  3	    32.5	       2.825	  69.43	   4.17	  16.09	  0.2 Y  6.8/2.5	  39.17	  39.94	   30.3
208	1267	B	  1	H	  3	    35.0	       2.850	  69.48	   4.27	  16.98	  0.4 Y  6.8/2.6	  39.27	  40.02	  29.75
208	1267	B	  1	H	  3	    37.5	       2.875	  68.78	   4.49	  17.51	  0.3 Y  6.8/2.7	  38.39	  39.04	  28.57
208	1267	B	  1	H	  3	    40.0	       2.900	  68.53	   4.62	  17.40	  0.2 Y  6.8/2.7	   38.1	   38.7	  28.37
208	1267	B	  1	H	  3	    42.5	       2.925	  67.89	   4.86	  16.94	  9.9 YR 6.7/2.7	  37.32	  37.82	  27.93
208	1267	B	  1	H	  3	    45.0	       2.950	  67.32	   4.87	  17.12	  9.9 YR 6.6/2.7	  36.57	  37.05	  27.17
208	1267	B	  1	H	  3	    47.5	       2.975	  65.24	   5.18	  17.73	  9.9 YR 6.4/2.8	  34.03	  34.35	  24.57
208	1267	B	  1	H	  3	    50.0	       3.000	  70.13	   4.06	  16.35	  0.4 Y  6.9/2.5	  40.09	  40.93	  30.96
208	1267	B	  1	H	  3	    52.5	       3.025	  64.79	   5.37	  18.09	  9.9 YR 6.4/2.9	  33.53	  33.78	  23.88
208	1267	B	  1	H	  3	    55.0	       3.050	  66.10	   5.33	  17.80	  9.8 YR 6.5/2.9	  35.14	  35.45	  25.42
208	1267	B	  2	H	  1	     2.5	       3.125	  60.15	   4.11	  13.90	 10.0 YR 5.9/2.2	  27.84	  28.29	   21.7
208	1267	B	  2	H	  1	     5.0	       3.150	  73.47	   4.14	  15.43	  9.9 YR 7.2/2.4	  44.91	  45.88	  35.89
208	1267	B	  2	H	  1	     7.5	       3.175	  75.23	   3.10	  13.58	  0.3 Y  7.4/2.1	  47.21	  48.64	  39.83
208	1267	B	  2	H	  1	    10.0	       3.200	  75.93	   2.81	  13.50	  0.6 Y  7.5/2.0	   48.2	  49.78	  40.91
208	1267	B	  2	H	  1	    12.5	       3.225	  74.59	   3.19	  14.30	  0.5 Y  7.4/2.2	  46.27	  47.63	  38.32
208	1267	B	  2	H	  1	    15.0	       3.250	  74.60	   3.07	  13.53	  0.4 Y  7.4/2.1	  46.23	  47.64	  38.96
208	1267	B	  2	H	  1	    17.5	       3.275	  75.06	   2.91	  14.09	  0.7 Y  7.4/2.1	  46.89	  48.37	  39.16
208	1267	B	  2	H	  1	    20.0	       3.300	  75.40	   3.22	  14.67	  0.5 Y  7.4/2.2	  47.52	  48.91	  39.16
208	1267	B	  2	H	  1	    22.5	       3.325	  72.18	   3.54	  15.55	  0.6 Y  7.1/2.4	  42.82	  43.93	  34.11
208	1267	B	  2	H	  1	    25.0	       3.350	  68.81	   4.17	  16.81	  0.5 Y  6.8/2.6	  38.33	  39.08	  29.08
208	1267	B	  2	H	  1	    27.5	       3.375	  63.49	   4.77	  16.87	  0.1 Y  6.2/2.7	   31.8	  32.18	  23.29
208	1267	B	  2	H	  1	    30.0	       3.400	  70.18	   3.92	  15.17	  0.3 Y  6.9/2.4	  40.11	     41	  31.85
208	1267	B	  2	H	  1	    32.5	       3.425	  66.47	   4.67	  16.49	 10.0 YR 6.5/2.6	  35.42	  35.93	  26.65
208	1267	B	  2	H	  1	    35.0	       3.450	  68.71	   4.53	  16.75	  0.1 Y  6.8/2.6	  38.31	  38.94	     29
208	1267	B	  2	H	  1	    37.5	       3.475	  70.15	   4.36	  16.91	  0.2 Y  6.9/2.6	  40.21	  40.96	  30.59
208	1267	B	  2	H	  1	    40.0	       3.500	  70.59	   4.17	  16.82	  0.4 Y  7.0/2.6	  40.76	  41.59	  31.19
208	1267	B	  2	H	  1	    42.5	       3.525	  69.43	   4.51	  16.79	  0.1 Y  6.8/2.6	  39.28	  39.94	  29.82
208	1267	B	  2	H	  1	    45.0	       3.550	  66.60	   4.67	  16.71	 10.0 YR 6.6/2.6	  35.59	   36.1	  26.65
208	1267	B	  2	H	  1	    47.5	       3.575	  63.60	   5.28	  17.54	  9.8 YR 6.3/2.8	  32.06	  32.31	  23.01
208	1267	B	  2	H	  1	    50.0	       3.600	  63.09	   5.47	  17.86	  9.8 YR 6.2/2.9	  31.52	  31.69	  22.33
208	1267	B	  2	H	  1	    52.5	       3.625	  63.90	   5.51	  17.93	  9.8 YR 6.3/2.9	  32.49	  32.67	  23.08
208	1267	B	  2	H	  1	    55.0	       3.650	  62.64	   5.78	  18.78	  9.8 YR 6.2/3.0	  31.07	  31.15	  21.38
208	1267	B	  2	H	  1	    57.5	       3.675	  62.59	   5.51	  18.15	  9.8 YR 6.2/2.9	  30.94	   31.1	  21.68
208	1267	B	  2	H	  1	    60.0	       3.700	  61.67	   5.63	  18.43	  9.8 YR 6.1/3.0	  29.91	  30.01	  20.66
208	1267	B	  2	H	  1	    62.5	       3.725	  62.56	   5.74	  17.96	  9.6 YR 6.2/2.9	  30.97	  31.06	  21.75
208	1267	B	  2	H	  1	    65.0	       3.750	  61.59	   5.52	  17.66	  9.8 YR 6.1/2.9	  29.79	  29.92	     21
208	1267	B	  2	H	  1	    67.5	       3.775	  62.93	   4.95	  16.83	 10.0 YR 6.2/2.7	  31.19	   31.5	  22.76
208	1267	B	  2	H	  1	    70.0	       3.800	  67.62	   4.32	  16.48	  0.2 Y  6.7/2.6	   36.8	  37.46	  27.93
208	1267	B	  2	H	  1	    72.5	       3.825	  71.98	   3.14	  13.96	  0.6 Y  7.1/2.1	  42.39	  43.62	  35.04
208	1267	B	  2	H	  1	    75.0	       3.850	  73.53	   3.02	  13.73	  0.6 Y  7.2/2.1	  44.62	  45.98	  37.32
208	1267	B	  2	H	  1	    77.5	       3.875	  74.99	   2.93	  13.72	  0.6 Y  7.4/2.1	  46.79	  48.26	  39.36
208	1267	B	  2	H	  1	    80.0	       3.900	  75.27	   2.83	  13.55	  0.6 Y  7.4/2.0	  47.18	  48.71	   39.9
208	1267	B	  2	H	  1	    82.5	       3.925	  72.37	   3.24	  14.42	  0.6 Y  7.1/2.2	     43	  44.22	  35.22
208	1267	B	  2	H	  1	    85.0	       3.950	  73.79	   2.97	  14.41	  0.8 Y  7.3/2.2	  44.98	  46.38	  37.13
208	1267	B	  2	H	  1	    87.5	       3.975	  74.45	   2.84	  13.90	  0.8 Y  7.3/2.1	  45.93	  47.41	  38.45
208	1267	B	  2	H	  1	    90.0	       4.000	  75.04	   2.92	  14.42	  0.8 Y  7.4/2.2	  46.86	  48.35	  38.86
208	1267	B	  2	H	  1	    92.5	       4.025	  75.13	   3.22	  14.61	  0.5 Y  7.4/2.2	   47.1	  48.48	  38.83
208	1267	B	  2	H	  1	    95.0	       4.050	  74.95	   3.24	  14.69	  0.5 Y  7.4/2.2	  46.83	  48.19	   38.5
208	1267	B	  2	H	  1	    97.5	       4.075	  72.51	   3.49	  14.96	  0.5 Y  7.1/2.3	  43.27	  44.41	  34.98
208	1267	B	  2	H	  1	   100.0	       4.100	  74.33	   3.50	  15.18	  0.4 Y  7.3/2.3	  45.98	  47.22	  37.26
208	1267	B	  2	H	  1	   102.5	       4.125	  75.37	   3.14	  14.32	  0.5 Y  7.4/2.2	  47.45	  48.87	  39.41
208	1267	B	  2	H	  1	   105.0	       4.150	  74.01	   3.40	  14.48	  0.3 Y  7.3/2.2	  45.46	  46.72	  37.38
208	1267	B	  2	H	  1	   107.5	       4.175	  74.67	   3.42	  14.43	  0.3 Y  7.4/2.2	  46.47	  47.75	  38.33
208	1267	B	  2	H	  1	   110.0	       4.200	  74.10	   3.45	  14.89	  0.4 Y  7.3/2.3	  45.62	  46.86	  37.17
208	1267	B	  2	H	  1	   112.5	       4.225	  71.04	   3.91	  15.80	  0.3 Y  7.0/2.4	  41.32	  42.25	  32.48
208	1267	B	  2	H	  1	   115.0	       4.250	  71.36	   3.63	  15.32	  0.5 Y  7.0/2.4	  41.67	  42.71	  33.22
208	1267	B	  2	H	  1	   117.5	       4.275	  72.91	   3.63	  15.20	  0.3 Y  7.2/2.3	  43.91	  45.03	  35.33
208	1267	B	  2	H	  1	   120.0	       4.300	  73.62	   3.41	  15.18	  0.5 Y  7.3/2.3	  44.89	  46.11	   36.3
208	1267	B	  2	H	  1	   122.5	       4.325	  72.38	   3.46	  15.57	  0.6 Y  7.1/2.4	  43.08	  44.22	  34.35
208	1267	B	  2	H	  1	   125.0	       4.350	  70.70	   3.71	  15.66	  0.5 Y  7.0/2.4	  40.78	  41.76	  32.16
208	1267	B	  2	H	  1	   127.5	       4.375	  71.19	   3.93	  15.84	  0.3 Y  7.0/2.5	  41.54	  42.47	  32.64
208	1267	B	  2	H	  1	   130.0	       4.400	  70.17	   3.78	  14.65	  0.2 Y  6.9/2.3	  40.06	  40.99	  32.22
208	1267	B	  2	H	  1	   132.5	       4.425	  68.45	   4.49	  16.44	  0.1 Y  6.7/2.6	  37.95	  38.59	  28.91
208	1267	B	  2	H	  1	   135.0	       4.450	  69.91	   3.96	  16.32	  0.4 Y  6.9/2.5	  39.75	  40.62	  30.72
208	1267	B	  2	H	  1	   137.5	       4.475	  65.16	   4.75	  17.68	  0.3 Y  6.4/2.8	   33.8	  34.24	  24.51
208	1267	B	  2	H	  1	   140.0	       4.500	  69.52	   4.42	  16.74	  0.2 Y  6.8/2.6	  39.37	  40.07	  29.96
208	1267	B	  2	H	  1	   142.5	       4.525	  63.62	   5.13	  17.38	  9.9 YR 6.3/2.8	  32.04	  32.33	  23.12
208	1267	B	  2	H	  1	   145.0	       4.550	  64.52	   5.34	  18.27	  9.9 YR 6.3/2.9	  33.19	  33.44	   23.5
208	1267	B	  2	H	  1	   147.5	       4.575	  60.08	   5.48	  17.45	  9.8 YR 5.9/2.8	  28.11	  28.21	  19.73
208	1267	B	  2	H	  2	     2.5	       4.625	  58.75	   5.34	  15.86	  9.6 YR 5.8/2.6	  26.65	  26.76	  19.37
208	1267	B	  2	H	  2	     5.0	       4.650	  60.18	   5.87	  17.75	  9.6 YR 5.9/2.9	  28.32	  28.32	  19.66
208	1267	B	  2	H	  2	     7.5	       4.675	  62.85	   5.48	  17.86	  9.8 YR 6.2/2.9	  31.23	   31.4	  22.08
208	1267	B	  2	H	  2	    10.0	       4.700	  65.60	   5.33	  17.98	  9.8 YR 6.5/2.9	  34.52	   34.8	  24.79
208	1267	B	  2	H	  2	    12.5	       4.725	  63.59	   5.52	  17.92	  9.8 YR 6.3/2.9	  32.11	  32.29	  22.78
208	1267	B	  2	H	  2	    15.0	       4.750	  62.46	   5.25	  17.50	  9.9 YR 6.1/2.8	  30.72	  30.94	  21.92
208	1267	B	  2	H	  2	    17.5	       4.775	  63.24	   5.49	  17.96	  9.8 YR 6.2/2.9	  31.69	  31.87	  22.41
208	1267	B	  2	H	  2	    20.0	       4.800	  62.36	   5.77	  18.29	  9.7 YR 6.1/3.0	  30.74	  30.82	  21.38
208	1267	B	  2	H	  2	    22.5	       4.825	  62.44	   5.77	  18.54	  9.7 YR 6.1/3.0	  30.84	  30.92	  21.32
208	1267	B	  2	H	  2	    25.0	       4.850	  61.98	   5.96	  18.34	  9.6 YR 6.1/3.0	  30.36	  30.38	     21
208	1267	B	  2	H	  2	    27.5	       4.875	  56.68	   6.25	  17.90	  9.4 YR 5.6/3.0	  24.74	   24.6	  16.63
208	1267	B	  2	H	  2	    30.0	       4.900	  61.87	   5.60	  18.49	  9.9 YR 6.1/3.0	  30.14	  30.25	  20.82
208	1267	B	  2	H	  2	    32.5	       4.925	  61.44	   6.04	  19.10	  9.7 YR 6.0/3.1	  29.77	  29.76	   20.1
208	1267	B	  2	H	  2	    35.0	       4.950	  60.59	   5.84	  18.41	  9.7 YR 6.0/3.0	  28.75	  28.78	  19.68
208	1267	B	  2	H	  2	    37.5	       4.975	  64.49	   5.42	  17.90	  9.8 YR 6.3/2.9	  33.17	   33.4	  23.69
208	1267	B	  2	H	  2	    40.0	       5.000	  63.75	   5.54	  18.46	  9.8 YR 6.3/3.0	  32.32	   32.5	  22.64
208	1267	B	  2	H	  2	    42.5	       5.025	  61.88	   6.01	  18.86	  9.7 YR 6.1/3.1	  30.26	  30.26	  20.62
