Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
208	1267	A	  1	H	  1	     2.5	       0.025	  59.90	   3.95	  13.75	  0.2 Y  5.9/2.2	  27.53	  28.01	  21.55
208	1267	A	  1	H	  1	     5.0	       0.050	  66.71	   3.87	  15.30	  0.4 Y  6.6/2.4	   35.5	  36.25	  27.68
208	1267	A	  1	H	  1	     7.5	       0.075	  66.62	   4.00	  15.59	  0.3 Y  6.6/2.4	  35.42	  36.13	  27.39
208	1267	A	  1	H	  1	    10.0	       0.100	  65.53	   4.39	  16.30	  0.2 Y  6.4/2.6	  34.16	  34.72	  25.75
208	1267	A	  1	H	  1	    12.5	       0.125	  64.46	   4.68	  16.86	  0.1 Y  6.3/2.7	  32.94	  33.37	  24.28
208	1267	A	  1	H	  1	    15.0	       0.150	  63.84	   4.88	  17.47	  0.1 Y  6.3/2.8	  32.24	   32.6	  23.28
208	1267	A	  1	H	  1	    17.5	       0.175	  62.10	   5.31	  18.04	 10.0 YR 6.1/2.9	  30.32	  30.51	  21.27
208	1267	A	  1	H	  1	    20.0	       0.200	  61.15	   5.47	  18.24	  9.9 YR 6.0/2.9	  29.28	  29.41	  20.28
208	1267	A	  1	H	  1	    22.5	       0.225	  59.86	   5.74	  18.70	  9.9 YR 5.9/3.0	  27.94	  27.97	   18.9
208	1267	A	  1	H	  1	    25.0	       0.250	  58.97	   5.87	  19.18	  9.9 YR 5.8/3.1	  27.02	     27	   17.9
208	1267	A	  1	H	  1	    27.5	       0.275	  59.34	   5.85	  18.79	  9.8 YR 5.8/3.0	   27.4	   27.4	   18.4
208	1267	A	  1	H	  1	    30.0	       0.300	  61.28	   5.54	  18.24	  9.9 YR 6.0/2.9	  29.45	  29.57	  20.41
208	1267	A	  1	H	  1	    32.5	       0.325	  62.96	   5.35	  17.65	  9.8 YR 6.2/2.8	  31.32	  31.53	  22.31
208	1267	A	  1	H	  1	    35.0	       0.350	  63.06	   5.12	  17.56	 10.0 YR 6.2/2.8	  31.39	  31.66	  22.46
208	1267	A	  1	H	  1	    37.5	       0.375	  62.95	   5.27	  17.60	  9.9 YR 6.2/2.8	  31.29	  31.52	  22.33
208	1267	A	  1	H	  1	    40.0	       0.400	  62.70	   5.19	  17.61	  9.9 YR 6.2/2.8	  30.98	  31.23	  22.09
208	1267	A	  1	H	  1	    42.5	       0.425	  62.27	   5.36	  17.81	  9.9 YR 6.1/2.9	  30.53	  30.71	  21.56
208	1267	A	  1	H	  1	    45.0	       0.450	  61.30	   5.40	  17.72	  9.8 YR 6.0/2.9	  29.44	  29.59	   20.7
208	1267	A	  1	H	  1	    47.5	       0.475	  61.56	   5.41	  18.10	  9.9 YR 6.0/2.9	  29.73	  29.89	  20.74
208	1267	A	  1	H	  1	    50.0	       0.500	  59.69	   5.59	  18.03	  9.8 YR 5.9/2.9	  27.72	  27.78	  19.09
208	1267	A	  1	H	  1	    52.5	       0.525	  59.55	   5.72	  18.29	  9.8 YR 5.8/3.0	   27.6	  27.63	  18.83
208	1267	A	  1	H	  1	    55.0	       0.550	  58.60	   5.97	  18.42	  9.7 YR 5.8/3.0	  26.65	   26.6	  17.95
208	1267	A	  1	H	  1	    57.5	       0.575	  59.90	   5.72	  18.23	  9.8 YR 5.9/3.0	  27.98	  28.01	  19.17
208	1267	A	  1	H	  1	    60.0	       0.600	  58.81	   6.07	  18.54	  9.6 YR 5.8/3.0	   26.9	  26.83	  18.08
208	1267	A	  1	H	  1	    62.5	       0.625	  57.89	   5.88	  18.22	  9.7 YR 5.7/3.0	  25.88	  25.84	  17.46
208	1267	A	  1	H	  1	    65.0	       0.650	  61.19	   5.50	  17.28	  9.7 YR 6.0/2.8	  29.34	  29.47	  20.83
208	1267	A	  1	H	  1	    67.5	       0.675	  62.07	   5.25	  17.06	  9.8 YR 6.1/2.8	  30.27	  30.48	  21.78
208	1267	A	  1	H	  1	    70.0	       0.700	  62.73	   5.11	  17.46	 10.0 YR 6.2/2.8	  30.99	  31.26	  22.19
208	1267	A	  1	H	  1	    72.5	       0.725	  63.02	   5.00	  17.04	  9.9 YR 6.2/2.7	  31.31	  31.61	  22.72
208	1267	A	  1	H	  1	    75.0	       0.750	  68.24	   3.89	  15.55	  0.4 Y  6.7/2.4	  37.48	  38.29	  29.26
208	1267	A	  1	H	  1	    77.5	       0.775	  64.81	   4.76	  16.62	 10.0 YR 6.4/2.6	  33.38	  33.81	  24.79
208	1267	A	  1	H	  1	    80.0	       0.800	  65.13	   4.58	  16.44	  0.1 Y  6.4/2.6	  33.73	  34.21	  25.23
208	1267	A	  1	H	  1	    82.5	       0.825	  66.34	   4.20	  15.92	  0.3 Y  6.5/2.5	  35.13	  35.76	  26.87
208	1267	A	  1	H	  1	    85.0	       0.850	  64.51	   4.95	  16.98	  9.9 YR 6.3/2.7	  33.07	  33.43	  24.26
208	1267	A	  1	H	  1	    87.5	       0.875	  63.41	   5.22	  17.05	  9.8 YR 6.2/2.8	  31.83	  32.08	  23.11
208	1267	A	  1	H	  1	    90.0	       0.900	  64.49	   4.93	  17.29	 10.0 YR 6.3/2.8	  33.04	   33.4	  24.05
208	1267	A	  1	H	  1	    92.5	       0.925	  65.76	   4.58	  16.68	  0.1 Y  6.5/2.6	   34.5	  35.01	  25.76
208	1267	A	  1	H	  1	    95.0	       0.950	  65.06	   4.72	  16.96	  0.1 Y  6.4/2.7	  33.67	  34.12	  24.84
208	1267	A	  1	H	  1	    97.5	       0.975	  63.83	   5.06	  17.49	 10.0 YR 6.3/2.8	  32.29	   32.6	  23.27
208	1267	A	  1	H	  1	   100.0	       1.000	  64.88	   4.88	  17.24	 10.0 YR 6.4/2.7	   33.5	  33.89	  24.48
208	1267	A	  1	H	  1	   102.5	       1.025	  63.89	   5.16	  17.38	  9.9 YR 6.3/2.8	  32.37	  32.66	  23.39
208	1267	A	  1	H	  1	   105.0	       1.050	  64.60	   4.99	  17.52	 10.0 YR 6.4/2.8	  33.19	  33.54	  24.03
208	1267	A	  1	H	  1	   107.5	       1.075	  62.19	   5.50	  18.05	  9.8 YR 6.1/2.9	  30.48	  30.63	  21.36
208	1267	A	  1	H	  1	   110.0	       1.100	  62.83	   5.32	  17.68	  9.9 YR 6.2/2.8	  31.17	  31.38	  22.17
208	1267	A	  1	H	  1	   112.5	       1.125	  60.05	   5.48	  16.98	  9.7 YR 5.9/2.8	  28.08	  28.18	  19.95
208	1267	A	  1	H	  1	   115.0	       1.150	  62.21	   5.43	  17.57	  9.8 YR 6.1/2.8	  30.49	  30.65	  21.64
208	1267	A	  1	H	  1	   117.5	       1.175	  58.66	   5.83	  18.00	  9.7 YR 5.8/2.9	  26.67	  26.66	  18.21
208	1267	A	  1	H	  1	   120.0	       1.200	  58.40	   6.21	  18.01	  9.4 YR 5.7/3.0	  26.49	  26.38	  17.98
208	1267	A	  1	H	  1	   122.5	       1.225	  58.78	   6.09	  18.70	  9.7 YR 5.8/3.1	  26.87	  26.79	  17.97
208	1267	A	  1	H	  1	   125.0	       1.250	  58.81	   6.21	  18.76	  9.6 YR 5.8/3.1	  26.93	  26.82	  17.97
208	1267	A	  1	H	  1	   127.5	       1.275	  58.94	   6.16	  18.38	  9.5 YR 5.8/3.0	  27.06	  26.97	  18.27
208	1267	A	  1	H	  1	   130.0	       1.300	  59.82	   5.96	  18.32	  9.6 YR 5.9/3.0	  27.95	  27.92	  19.05
208	1267	A	  1	H	  1	   132.5	       1.325	  59.78	   6.03	  18.77	  9.7 YR 5.9/3.1	  27.92	  27.88	  18.79
208	1267	A	  1	H	  1	   135.0	       1.350	  58.51	   6.36	  18.85	  9.5 YR 5.7/3.1	  26.64	   26.5	  17.67
208	1267	A	  1	H	  1	   137.5	       1.375	  58.29	   6.39	  19.12	  9.6 YR 5.7/3.1	  26.42	  26.27	  17.36
208	1267	A	  1	H	  1	   140.0	       1.400	  58.61	   6.44	  19.12	  9.5 YR 5.8/3.2	  26.77	  26.61	  17.62
208	1267	A	  1	H	  1	   142.5	       1.425	  59.65	   6.42	  18.70	  9.4 YR 5.9/3.1	  27.88	  27.73	  18.71
208	1267	A	  1	H	  1	   145.0	       1.450	  59.27	   6.55	  18.59	  9.3 YR 5.8/3.1	   27.5	  27.32	  18.44
208	1267	A	  1	H	  1	   147.5	       1.475	  58.72	   6.93	  19.12	  9.2 YR 5.8/3.2	     27	  26.72	  17.71
208	1267	A	  1	H	  2	     2.5	       1.525	  59.40	   6.03	  16.39	  9.1 YR 5.8/2.8	  27.51	  27.46	  19.67
208	1267	A	  1	H	  2	     5.0	       1.550	  57.19	   6.17	  18.44	  9.6 YR 5.6/3.0	  25.24	  25.12	  16.78
208	1267	A	  1	H	  2	     7.5	       1.575	  58.87	   5.59	  17.26	  9.7 YR 5.8/2.8	  26.83	  26.88	  18.76
208	1267	A	  1	H	  2	    10.0	       1.600	  61.57	   5.07	  16.79	  9.9 YR 6.0/2.7	  29.66	   29.9	  21.46
208	1267	A	  1	H	  2	    12.5	       1.625	  59.52	   5.65	  18.01	  9.8 YR 5.8/2.9	  27.55	  27.59	  18.95
208	1267	A	  1	H	  2	    15.0	       1.650	  64.30	   4.83	  16.88	 10.0 YR 6.3/2.7	  32.78	  33.17	   24.1
208	1267	A	  1	H	  2	    17.5	       1.675	  58.66	   5.82	  17.79	  9.7 YR 5.8/2.9	  26.67	  26.66	  18.31
208	1267	A	  1	H	  2	    20.0	       1.700	  64.48	   5.14	  17.70	 10.0 YR 6.3/2.8	  33.09	   33.4	   23.8
208	1267	A	  1	H	  2	    22.5	       1.725	  63.34	   5.16	  17.60	 10.0 YR 6.2/2.8	  31.72	  31.99	  22.71
208	1267	A	  1	H	  2	    25.0	       1.750	  60.84	   5.71	  17.88	  9.7 YR 6.0/2.9	  29.01	  29.07	  20.19
208	1267	A	  1	H	  2	    27.5	       1.775	  61.28	   5.60	  18.64	  9.9 YR 6.0/3.0	  29.47	  29.57	  20.19
208	1267	A	  1	H	  2	    30.0	       1.800	  59.66	   5.96	  18.88	  9.8 YR 5.9/3.1	  27.77	  27.74	  18.63
208	1267	A	  1	H	  2	    32.5	       1.825	  63.29	   5.25	  17.46	  9.9 YR 6.2/2.8	  31.69	  31.93	  22.75
208	1267	A	  1	H	  2	    35.0	       1.850	  65.77	   4.80	  17.41	  0.1 Y  6.5/2.8	  34.58	  35.03	  25.32
208	1267	A	  1	H	  2	    37.5	       1.875	  63.95	   4.96	  17.33	 10.0 YR 6.3/2.8	   32.4	  32.74	  23.48
208	1267	A	  1	H	  2	    40.0	       1.900	  66.14	   4.81	  17.48	  0.1 Y  6.5/2.8	  35.04	   35.5	  25.66
208	1267	A	  1	H	  2	    42.5	       1.925	  64.25	   5.11	  17.86	 10.0 YR 6.3/2.8	  32.79	   33.1	  23.47
208	1267	A	  1	H	  2	    45.0	       1.950	  65.83	   4.85	  17.11	 10.0 YR 6.5/2.7	  34.67	   35.1	  25.57
208	1267	A	  1	H	  2	    47.5	       1.975	  64.14	   5.16	  18.00	 10.0 YR 6.3/2.9	  32.68	  32.98	  23.28
208	1267	A	  1	H	  2	    50.0	       2.000	  62.89	   5.31	  18.28	 10.0 YR 6.2/2.9	  31.23	  31.45	  21.89
208	1267	A	  1	H	  2	    52.5	       2.025	  61.36	   5.42	  18.56	 10.0 YR 6.0/3.0	  29.51	  29.66	   20.3
208	1267	A	  1	H	  2	    55.0	       2.050	  59.60	   5.53	  17.97	  9.9 YR 5.9/2.9	   27.6	  27.68	  19.04
208	1267	A	  1	H	  2	    57.5	       2.075	  59.04	   5.68	  18.34	  9.9 YR 5.8/3.0	  27.03	  27.07	  18.36
208	1267	A	  1	H	  2	    60.0	       2.100	  55.25	   6.21	  19.00	  9.8 YR 5.4/3.1	  23.33	  23.17	  15.02
208	1267	A	  1	H	  2	    62.5	       2.125	  53.53	   6.66	  19.35	  9.7 YR 5.3/3.2	   21.8	  21.53	  13.63
208	1267	A	  1	H	  2	    65.0	       2.150	  55.06	   6.30	  18.83	  9.7 YR 5.4/3.1	  23.17	  22.99	  14.95
208	1267	A	  1	H	  2	    67.5	       2.175	  55.90	   5.90	  17.80	  9.7 YR 5.5/2.9	  23.89	  23.81	  16.05
208	1267	A	  1	H	  2	    70.0	       2.200	  69.90	   3.68	  14.60	  0.3 Y  6.9/2.3	  39.65	   40.6	  31.92
208	1267	A	  1	H	  2	    72.5	       2.225	  64.48	   4.05	  15.22	  0.3 Y  6.3/2.4	  32.78	   33.4	   25.3
208	1267	A	  1	H	  2	    75.0	       2.250	  67.74	   4.19	  16.55	  0.4 Y  6.7/2.6	  36.92	  37.62	  28.03
208	1267	A	  1	H	  2	    77.5	       2.275	  65.62	   4.58	  16.95	  0.2 Y  6.5/2.7	  34.33	  34.83	  25.44
208	1267	A	  1	H	  2	    80.0	       2.300	  65.07	   4.78	  16.90	 10.0 YR 6.4/2.7	  33.71	  34.14	  24.89
208	1267	A	  1	H	  2	    82.5	       2.325	  69.01	   3.49	  14.71	  0.6 Y  6.8/2.3	  38.39	  39.36	  30.76
208	1267	A	  1	H	  2	    85.0	       2.350	  67.65	   4.25	  16.18	  0.2 Y  6.7/2.5	  36.82	   37.5	  28.17
208	1267	A	  1	H	  2	    87.5	       2.375	  70.14	   4.02	  16.14	  0.3 Y  6.9/2.5	   40.1	  40.95	  31.13
208	1267	A	  1	H	  2	    90.0	       2.400	  67.65	   4.28	  16.89	  0.4 Y  6.7/2.6	  36.83	   37.5	   27.7
208	1267	A	  1	H	  2	    92.5	       2.425	  70.38	   3.99	  16.48	  0.4 Y  6.9/2.5	  40.42	   41.3	  31.18
208	1267	A	  1	H	  2	    95.0	       2.450	  70.71	   3.56	  15.38	  0.6 Y  7.0/2.4	  40.73	  41.76	  32.36
208	1267	A	  1	H	  2	    97.5	       2.475	  72.29	   3.28	  15.05	  0.7 Y  7.1/2.3	  42.88	  44.09	  34.63
208	1267	A	  1	H	  2	   100.0	       2.500	  80.50	   1.78	  11.27	  1.2 Y  7.9/1.6	  55.28	  57.56	  50.06
208	1267	A	  1	H	  2	   102.5	       2.525	  77.63	   2.21	  12.38	  1.0 Y  7.7/1.8	  50.66	  52.58	  44.42
208	1267	A	  1	H	  2	   105.0	       2.550	  70.46	   3.90	  15.65	  0.3 Y  6.9/2.4	   40.5	  41.41	  31.86
208	1267	A	  1	H	  2	   107.5	       2.575	  70.32	   3.95	  15.58	  0.2 Y  6.9/2.4	  40.32	   41.2	  31.74
208	1267	A	  1	H	  2	   110.0	       2.600	  70.70	   3.56	  15.42	  0.6 Y  7.0/2.4	  40.72	  41.75	  32.32
208	1267	A	  1	H	  2	   112.5	       2.625	  69.28	   3.96	  14.78	  0.1 Y  6.8/2.3	  38.91	  39.74	  31.04
208	1267	A	  1	H	  2	   115.0	       2.650	  69.66	   3.73	  14.20	  0.1 Y  6.9/2.2	  39.34	  40.26	   31.9
208	1267	A	  1	H	  2	   117.5	       2.675	  76.70	   2.71	  13.36	  0.7 Y  7.6/2.0	  49.37	  51.03	  42.15
208	1267	A	  1	H	  2	   120.0	       2.700	  69.13	   3.64	  14.98	  0.4 Y  6.8/2.3	  38.59	  39.52	  30.71
208	1267	A	  1	H	  2	   122.5	       2.725	  71.13	   3.76	  15.76	  0.5 Y  7.0/2.4	  41.39	  42.38	  32.62
208	1267	A	  1	H	  2	   125.0	       2.750	  71.92	   3.77	  15.92	  0.4 Y  7.1/2.4	  42.52	  43.54	  33.51
208	1267	A	  1	H	  2	   127.5	       2.775	  70.79	   4.00	  16.42	  0.4 Y  7.0/2.5	  40.99	  41.88	  31.71
208	1267	A	  1	H	  2	   130.0	       2.800	  69.62	   4.26	  17.20	  0.4 Y  6.9/2.7	  39.46	  40.22	  29.77
208	1267	A	  1	H	  2	   132.5	       2.825	  69.33	   4.18	  17.16	  0.5 Y  6.8/2.6	  39.04	  39.81	  29.45
208	1267	A	  1	H	  2	   135.0	       2.850	  70.59	   4.00	  16.71	  0.5 Y  7.0/2.6	  40.71	  41.59	  31.27
208	1267	A	  1	H	  2	   137.5	       2.875	  68.87	   4.30	  17.27	  0.4 Y  6.8/2.7	  38.46	  39.17	  28.84
208	1267	A	  1	H	  2	   140.0	       2.900	  66.20	   4.83	  17.92	  0.2 Y  6.5/2.8	  35.13	  35.58	  25.45
208	1267	A	  1	H	  2	   142.5	       2.925	  66.44	   4.88	  17.69	  0.1 Y  6.5/2.8	  35.45	  35.89	  25.85
208	1267	A	  1	H	  2	   145.0	       2.950	  66.11	   5.08	  18.14	  0.1 Y  6.5/2.9	  35.08	  35.46	  25.22
208	1267	A	  1	H	  2	   147.5	       2.975	  66.56	   5.22	  18.23	 10.0 YR 6.6/2.9	   35.7	  36.05	  25.65
208	1267	A	  1	H	  3	     2.5	       3.025	  62.43	   5.56	  17.11	  9.6 YR 6.1/2.8	  30.77	   30.9	  22.11
208	1267	A	  1	H	  3	     5.0	       3.050	  64.07	   5.37	  18.34	 10.0 YR 6.3/2.9	  32.65	  32.88	  23.01
208	1267	A	  1	H	  3	     7.5	       3.075	  61.95	   5.75	  18.64	  9.8 YR 6.1/3.0	  30.27	  30.34	  20.81
208	1267	A	  1	H	  3	    10.0	       3.100	  61.71	   5.77	  17.48	  9.5 YR 6.1/2.9	     30	  30.07	  21.21
208	1267	A	  1	H	  3	    12.5	       3.125	  60.36	   5.69	  18.69	  9.9 YR 5.9/3.0	  28.47	  28.53	  19.34
208	1267	A	  1	H	  3	    15.0	       3.150	  61.44	   5.76	  18.55	  9.8 YR 6.0/3.0	  29.69	  29.75	  20.38
208	1267	A	  1	H	  3	    17.5	       3.175	  59.58	   6.02	  19.28	  9.8 YR 5.9/3.1	   27.7	  27.65	  18.36
208	1267	A	  1	H	  3	    20.0	       3.200	  58.84	   6.11	  18.86	  9.7 YR 5.8/3.1	  26.94	  26.86	  17.94
208	1267	A	  1	H	  3	    22.5	       3.225	  63.48	   5.28	  17.91	  9.9 YR 6.2/2.9	  31.92	  32.16	  22.68
208	1267	A	  1	H	  3	    25.0	       3.250	  66.16	   4.74	  17.79	  0.3 Y  6.5/2.8	  35.05	  35.53	   25.5
208	1267	A	  1	H	  3	    27.5	       3.275	  66.77	   4.54	  17.18	  0.3 Y  6.6/2.7	  35.77	  36.33	  26.54
208	1267	A	  1	H	  3	    30.0	       3.300	  66.32	   4.84	  17.66	  0.1 Y  6.5/2.8	  35.29	  35.74	  25.75
208	1267	A	  1	H	  3	    32.5	       3.325	  69.47	   4.31	  16.99	  0.3 Y  6.8/2.6	  39.26	     40	  29.73
208	1267	A	  1	H	  3	    35.0	       3.350	  69.14	   4.28	  16.67	  0.3 Y  6.8/2.6	  38.81	  39.54	  29.56
208	1267	A	  1	H	  3	    37.5	       3.375	  69.39	   4.03	  16.40	  0.4 Y  6.8/2.5	  39.07	  39.89	  30.04
208	1267	A	  1	H	  3	    40.0	       3.400	  69.36	   4.04	  16.47	  0.4 Y  6.8/2.5	  39.03	  39.85	  29.96
208	1267	A	  1	H	  3	    42.5	       3.425	  67.89	   4.33	  16.72	  0.3 Y  6.7/2.6	  37.16	  37.82	  28.08
208	1267	A	  1	H	  3	    45.0	       3.450	  67.18	   4.33	  16.66	  0.3 Y  6.6/2.6	  36.24	  36.87	  27.32
208	1267	A	  1	H	  3	    47.5	       3.475	  67.62	   4.49	  16.49	  0.1 Y  6.7/2.6	  36.85	  37.46	  27.93
208	1267	A	  1	H	  3	    50.0	       3.500	  68.16	   3.92	  15.69	  0.4 Y  6.7/2.4	  37.39	  38.19	  29.08
208	1267	A	  1	H	  3	    52.5	       3.525	  74.60	   2.92	  13.89	  0.7 Y  7.4/2.1	  46.18	  47.64	  38.67
208	1267	A	  1	H	  3	    55.0	       3.550	  79.43	   1.90	  11.68	  1.2 Y  7.8/1.7	  53.52	  55.68	  47.92
208	1267	A	  1	H	  3	    57.5	       3.575	  75.70	   2.87	  13.65	  0.6 Y  7.5/2.1	  47.85	  49.39	  40.43
208	1267	A	  1	H	  3	    60.0	       3.600	  76.94	   2.82	  13.47	  0.5 Y  7.6/2.0	  49.79	  51.43	  42.42
208	1267	A	  1	H	  3	    62.5	       3.625	  74.74	   3.00	  13.73	  0.5 Y  7.4/2.1	  46.42	  47.86	  38.99
208	1267	A	  1	H	  3	    65.0	       3.650	  76.11	   2.63	  13.16	  0.7 Y  7.5/2.0	  48.41	  50.06	  41.45
208	1267	A	  1	H	  3	    67.5	       3.675	  76.93	   2.38	  12.49	  0.8 Y  7.6/1.8	   49.6	  51.41	  43.25
208	1267	A	  1	H	  3	    70.0	       3.700	  80.61	   1.78	  11.48	  1.2 Y  8.0/1.6	  55.47	  57.76	  50.05
208	1267	A	  1	H	  3	    72.5	       3.725	  78.52	   2.33	  12.66	  0.8 Y  7.8/1.9	  52.16	  54.09	  45.55
208	1267	A	  1	H	  3	    75.0	       3.750	  75.45	   2.67	  13.53	  0.8 Y  7.4/2.0	   47.4	     49	  40.18
208	1267	A	  1	H	  3	    77.5	       3.775	  75.65	   2.91	  13.99	  0.7 Y  7.5/2.1	   47.8	  49.32	  40.09
208	1267	A	  1	H	  3	    80.0	       3.800	  75.71	   2.72	  13.91	  0.8 Y  7.5/2.1	  47.82	  49.42	  40.24
208	1267	A	  1	H	  3	    82.5	       3.825	  75.10	   2.65	  13.86	  0.9 Y  7.4/2.1	  46.85	  48.43	  39.39
208	1267	A	  1	H	  3	    85.0	       3.850	  74.59	   2.72	  13.63	  0.8 Y  7.4/2.0	   46.1	  47.63	  38.87
208	1267	A	  1	H	  3	    87.5	       3.875	  72.09	   3.42	  15.30	  0.6 Y  7.1/2.3	  42.64	  43.79	  34.18
208	1267	A	  1	H	  3	    90.0	       3.900	  72.31	   3.23	  14.94	  0.7 Y  7.1/2.3	  42.91	  44.12	  34.74
208	1267	A	  1	H	  3	    92.5	       3.925	  71.96	   3.19	  15.25	  0.9 Y  7.1/2.3	  42.39	   43.6	  34.05
208	1267	A	  1	H	  3	    95.0	       3.950	  70.37	   3.60	  15.52	  0.6 Y  6.9/2.4	  40.28	  41.27	  31.84
208	1267	A	  1	H	  3	    97.5	       3.975	  67.89	   3.92	  16.21	  0.6 Y  6.7/2.5	  37.04	  37.82	  28.42
208	1267	A	  1	H	  3	   100.0	       4.000	  66.44	   4.24	  17.08	  0.6 Y  6.5/2.6	  35.26	  35.89	  26.23
208	1267	A	  1	H	  3	   102.5	       4.025	  67.63	   4.23	  16.56	  0.4 Y  6.7/2.6	  36.78	  37.46	  27.88
208	1267	A	  1	H	  3	   105.0	       4.050	  62.40	   5.05	  17.42	  0.1 Y  6.1/2.8	   30.6	  30.87	   21.9
208	1267	A	  1	H	  3	   107.5	       4.075	  63.51	   4.93	  17.40	  0.1 Y  6.2/2.8	  31.87	   32.2	     23
208	1267	A	  1	H	  3	   110.0	       4.100	  61.04	   5.33	  17.98	 10.0 YR 6.0/2.9	  29.13	   29.3	  20.33
208	1267	A	  1	H	  3	   112.5	       4.125	  61.00	   5.14	  17.57	  0.1 Y  6.0/2.8	  29.03	  29.25	   20.5
208	1267	A	  1	H	  3	   115.0	       4.150	  67.28	   3.83	  14.52	  0.3 Y  6.6/2.3	  36.21	     37	  28.85
208	1267	A	  1	H	  3	   117.5	       4.175	  64.12	   5.01	  17.24	 10.0 YR 6.3/2.8	  32.62	  32.95	  23.71
208	1267	A	  1	H	  3	   120.0	       4.200	  65.21	   4.90	  17.67	  0.2 Y  6.4/2.8	  33.91	  34.31	  24.57
208	1267	A	  1	H	  3	   122.5	       4.225	  67.53	   4.49	  17.12	  0.3 Y  6.6/2.7	  36.73	  37.34	  27.41
208	1267	A	  1	H	  3	   125.0	       4.250	  69.85	   3.81	  15.60	  0.5 Y  6.9/2.4	  39.63	  40.54	  31.16
208	1267	A	  1	H	  3	   127.5	       4.275	  70.27	   4.05	  16.49	  0.4 Y  6.9/2.5	  40.28	  41.13	  31.03
208	1267	A	  1	H	  3	   130.0	       4.300	  68.46	   4.30	  16.88	  0.4 Y  6.7/2.6	   37.9	  38.59	  28.62
208	1267	A	  1	H	  3	   132.5	       4.325	  68.68	   4.39	  17.14	  0.3 Y  6.8/2.7	  38.22	  38.89	   28.7
208	1267	A	  1	H	  3	   135.0	       4.350	  66.94	   4.66	  17.47	  0.2 Y  6.6/2.7	  36.02	  36.55	  26.53
208	1267	A	  1	H	  3	   137.5	       4.375	  66.21	   4.83	  16.98	 10.0 YR 6.5/2.7	  35.14	  35.59	  26.05
208	1267	A	  1	H	  3	   140.0	       4.400	  64.14	   5.38	  18.06	  9.9 YR 6.3/2.9	  32.74	  32.98	  23.25
208	1267	A	  1	H	  3	   142.5	       4.425	  65.38	   5.11	  17.55	  9.9 YR 6.4/2.8	  34.18	  34.52	  24.82
208	1267	A	  1	H	  3	   145.0	       4.450	  62.73	   5.32	  17.33	  9.8 YR 6.2/2.8	  31.05	  31.26	  22.27
208	1267	A	  1	H	  3	   147.5	       4.475	  62.44	   5.77	  17.93	  9.6 YR 6.1/2.9	  30.84	  30.92	  21.66
208	1267	A	  1	H	  3	   149.7	       4.497	  62.43	   6.12	  17.87	  9.3 YR 6.1/3.0	  30.91	   30.9	  21.68
208	1267	A	  1	H	  4	     2.5	       4.525	  64.38	   5.57	  17.16	  9.5 YR 6.3/2.8	  33.09	  33.27	  24.02
208	1267	A	  1	H	  4	     5.0	       4.550	  63.29	   5.79	  18.15	  9.6 YR 6.2/3.0	  31.84	  31.93	  22.36
208	1267	A	  1	H	  4	     7.5	       4.575	  62.85	   5.67	  18.39	  9.8 YR 6.2/3.0	  31.29	  31.41	  21.79
208	1267	A	  1	H	  4	    10.0	       4.600	  62.01	   5.65	  17.88	  9.7 YR 6.1/2.9	  30.31	  30.41	  21.27
208	1267	A	  1	H	  4	    12.5	       4.625	  65.45	   4.73	  16.56	 10.0 YR 6.4/2.6	  34.16	  34.62	   25.5
208	1267	A	  1	H	  4	    15.0	       4.650	  67.29	   4.64	  16.30	  9.9 YR 6.6/2.6	  36.47	  37.02	  27.68
208	1267	A	  1	H	  4	    17.5	       4.675	  72.26	   3.45	  14.27	  0.3 Y  7.1/2.2	   42.9	  44.05	  35.18
208	1267	A	  1	H	  4	    20.0	       4.700	  75.20	   3.23	  14.10	  0.4 Y  7.4/2.2	  47.22	   48.6	  39.35
208	1267	A	  1	H	  4	    22.5	       4.725	  75.00	   3.04	  13.64	  0.5 Y  7.4/2.1	  46.84	  48.28	  39.45
208	1267	A	  1	H	  4	    25.0	       4.750	  68.62	   3.97	  15.42	  0.3 Y  6.8/2.4	  38.02	  38.82	   29.8
208	1267	A	  1	H	  4	    27.5	       4.775	  65.51	   4.61	  16.11	 10.0 YR 6.4/2.6	   34.2	  34.69	  25.85
208	1267	A	  1	H	  4	    30.0	       4.800	  75.88	   2.99	  13.50	  0.4 Y  7.5/2.0	  48.19	   49.7	  40.83
208	1267	A	  1	H	  4	    32.5	       4.825	  74.90	   3.07	  13.97	  0.5 Y  7.4/2.1	   46.7	  48.12	  39.03
208	1267	A	  1	H	  4	    35.0	       4.850	  75.10	   2.80	  13.42	  0.6 Y  7.4/2.0	  46.91	  48.43	  39.77
208	1267	A	  1	H	  4	    37.5	       4.875	  74.49	   2.99	  13.88	  0.6 Y  7.3/2.1	  46.04	  47.47	  38.53
208	1267	A	  1	H	  4	    40.0	       4.900	  74.58	   2.93	  14.18	  0.7 Y  7.4/2.1	  46.16	  47.61	  38.41
208	1267	A	  1	H	  4	    42.5	       4.925	  75.80	   3.05	  14.48	  0.6 Y  7.5/2.2	  48.08	  49.57	   39.9
208	1267	A	  1	H	  4	    45.0	       4.950	  75.09	   3.08	  14.05	  0.5 Y  7.4/2.1	  46.99	  48.42	  39.23
