Leg	Site	H	Cor	T	   Sc	LL(m)	CL(m)	Top(mbsf)	Comment
208	1267	B	 13	H	    4	 1.50	 1.50	   112.05
208	1267	B	 13	H	    5	 1.50	 1.50	   113.55
208	1267	B	 13	H	    6	 1.36	 1.36	   115.05
208	1267	B	 13	H	   CC	 0.20	 0.20	   116.41
208	1267	B	 14	H	    1	 1.46	 1.46	   117.10	0/0
208	1267	B	 14	H	    2	 1.50	 1.50	   118.56
208	1267	B	 14	H	    3	 1.50	 1.50	   120.06
208	1267	B	 14	H	    4	 1.50	 1.50	   121.56
208	1267	B	 14	H	    5	 1.50	 1.50	   123.06
208	1267	B	 14	H	    6	 1.33	 1.33	   124.56
208	1267	B	 14	H	   CC	 0.22	 0.22	   125.89
208	1267	B	 15	H	    1	 1.50	 1.50	   126.60
208	1267	B	 15	H	    2	 1.50	 1.50	   128.10
208	1267	B	 15	H	    3	 1.50	 1.50	   129.60
208	1267	B	 15	H	    4	 1.50	 1.50	   131.10
208	1267	B	 15	H	    5	 1.50	 1.50	   132.60
208	1267	B	 15	H	    6	 1.30	 1.30	   134.10
208	1267	B	 15	H	   CC	 0.27	 0.27	   135.40
208	1267	B	 16	H	    1	 1.50	 1.50	   136.10
208	1267	B	 16	H	    2	 1.50	 1.50	   137.60
208	1267	B	 16	H	    3	 1.50	 1.50	   139.10
208	1267	B	 16	H	    4	 1.50	 1.50	   140.60
208	1267	B	 16	H	    5	 1.50	 1.50	   142.10
208	1267	B	 16	H	    6	 1.00	 1.00	   143.60
208	1267	B	 16	H	    7	 0.59	 0.59	   144.60
208	1267	B	 16	H	CC(7)	 0.19	 0.19	   145.19
208	1267	B	 17	H	    1	 1.50	 1.50	   145.60
208	1267	B	 17	H	    2	 1.50	 1.50	   147.10
208	1267	B	 17	H	    3	 1.50	 1.50	   148.60
208	1267	B	 17	H	    4	 1.50	 1.50	   150.10
208	1267	B	 17	H	    5	 1.50	 1.50	   151.60
208	1267	B	 17	H	    6	 1.50	 1.50	   153.10
208	1267	B	 17	H	    7	 0.66	 0.66	   154.60
208	1267	B	 17	H	CC(7)	 0.26	 0.26	   155.26
208	1267	B	 18	H	    1	 1.50	 1.50	   155.10
208	1267	B	 18	H	    2	 1.50	 1.50	   156.60
208	1267	B	 18	H	    3	 1.50	 1.50	   158.10
208	1267	B	 18	H	    4	 1.50	 1.50	   159.60
208	1267	B	 18	H	    5	 1.50	 1.50	   161.10
208	1267	B	 18	H	    6	 1.50	 1.50	   162.60
208	1267	B	 18	H	    7	 0.59	 0.59	   164.10
208	1267	B	 18	H	CC(7)	 0.17	 0.17	   164.69
208	1267	B	 19	H	    1	 1.50	 1.50	   164.60
208	1267	B	 19	H	    2	 1.50	 1.50	   166.10
208	1267	B	 19	H	    3	 1.50	 1.50	   167.60
208	1267	B	 19	H	    4	 1.50	 1.50	   169.10
208	1267	B	 19	H	    5	 1.50	 1.50	   170.60
208	1267	B	 19	H	    6	 1.50	 1.50	   172.10
208	1267	B	 19	H	    7	 0.72	 0.72	   173.60
208	1267	B	 19	H	CC(7)	 0.26	 0.26	   174.32
208	1267	B	 20	H	    1	 1.50	 1.50	   174.10
208	1267	B	 20	H	    2	 1.50	 1.50	   175.60
208	1267	B	 20	H	    3	 1.50	 1.50	   177.10
208	1267	B	 20	H	    4	 1.50	 1.50	   178.60
208	1267	B	 20	H	    5	 1.50	 1.50	   180.10
208	1267	B	 20	H	    6	 1.50	 1.50	   181.60
208	1267	B	 20	H	    7	 0.79	 0.79	   183.10
208	1267	B	 20	H	CC(7)	 0.26	 0.26	   183.89
208	1267	B	 21	H	    1	 1.50	 1.50	   183.60
208	1267	B	 21	H	    2	 1.50	 1.50	   185.10
208	1267	B	 21	H	    3	 1.50	 1.50	   186.60
208	1267	B	 21	H	    4	 1.50	 1.50	   188.10
208	1267	B	 21	H	    5	 1.50	 1.50	   189.60
208	1267	B	 21	H	    6	 1.50	 1.50	   191.10
208	1267	B	 21	H	    7	 0.76	 0.76	   192.60
208	1267	B	 21	H	CC(7)	 0.19	 0.19	   193.36
208	1267	B	 22	H	    1	 1.50	 1.50	   193.10
