proxy,site,sol,date,roll,window,RMSD,depth,age_floating,age_slider,kpg_age,age,value,long_ecc_filter,short_ecc_filter,comb_ecc_filter,ecc_sln
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,50.879626157407415,1334.0339843750003,-16.8,65900,67217.233984375,-0.9451524867041691,-7.531113607623669e-4,0.05034488144643014,-0.30967779195955714,0.9780024265411226
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,50.970885416666675,1336.8339843750002,-16.8,65900,67220.033984375,0.6216745117774429,-0.009015520266964724,0.06020164395920041,-0.29730295533766016,1.0816471235621656
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.062144675925936,1339.6339843750002,-16.8,65900,67222.833984375,0.6054634253863056,-0.01736056310689316,0.06950397343441356,-0.2824989284730669,1.165676487759406
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.153403935185196,1342.4339843750001,-16.8,65900,67225.633984375,0.6417281061054902,-0.02577396555807342,0.07811688974937181,-0.26487066912808377,1.237947431687176
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.244663194444456,1345.2339843750003,-16.8,65900,67228.43398437499,0.8153651070477058,-0.03424117879704247,0.08590147554878651,-0.24401080210922638,1.291280178488858
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.33592245370371,1348.0339843750003,-16.8,65900,67231.233984375,0.5155517002127792,-0.04274740525118401,0.09271581187945985,-0.21950277544966262,1.3288069785531096
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.42718171296297,1350.8339843750002,-16.8,65900,67234.033984375,0.32555412977874554,-0.05127762516318443,0.09841618556491734,-0.19092497131614966,1.3531650957269392
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.51844097222223,1353.6339843750002,-16.8,65900,67236.833984375,0.8395682295713758,-0.05981662391771363,0.10285864627078334,-0.15785604712950707,1.363127221571627
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.60970023148149,1356.4339843750001,-16.8,65900,67239.633984375,0.8174357979555682,-0.0683490200776334,0.10590098590648035,-0.11988176367103115,1.3655369879212151
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.70095949074075,1359.2339843750003,-16.8,65900,67242.43398437499,0.025122076128684,-0.07685929407485165,0.10740520058328319,-0.07660351309195279,1.361706990224886
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.79221875000001,1362.0339843750003,-16.8,65900,67245.233984375,-0.35255752198778856,-0.08533181749886876,0.10724047585712365,-0.027648690940645704,1.3487498406569791
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.88347800925927,1364.8339843750002,-16.8,65900,67248.033984375,-0.21065247179538396,-0.09375088292411903,0.10528670991015433,0.027317035720914318,1.3349781275253465
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,51.974737268518524,1367.6339843750002,-16.8,65900,67250.833984375,-0.0070738597039016055,-0.1021007342153903,0.10143855757555631,0.08857562411962877,1.3159211257278018
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.065996527777784,1370.4339843750001,-16.8,65900,67253.633984375,0.09882206047213753,-0.11036559724892471,0.0956099419905211,0.15634090300954184,1.2922146786423874
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.15725578703705,1373.2339843750003,-16.8,65900,67256.43398437499,0.14279565749276943,-0.11852971098525777,0.08773894182735004,0.23074149595886634,1.2655679888712763
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.24851504629631,1376.0339843750003,-16.8,65900,67259.233984375,0.21642102446563824,-0.1265773588284597,0.07779292243867982,0.3118028851457692,1.2319528358055862
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.339774305555565,1378.8339843750002,-16.8,65900,67262.033984375,0.2984526395732308,-0.13449290020518848,0.06577374099391377,0.3994292151869659,1.1959130397938071
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.43103356481482,1381.6339843750002,-16.8,65900,67264.833984375,0.2907280628217914,-0.1422608022958721,0.05172282101345302,0.4933855589193147,1.1564036227898722
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.52229282407408,1384.4339843750001,-16.8,65900,67267.633984375,0.0881004870012739,-0.14986567184939492,0.035725862851133675,0.5932814689245417,1.1090302179176872
Lstar,Zumaia,ZB18a,2024-03-27,10000000000,taner,1.2226668401451715,52.613552083333346,1387.2339843750003,-16.8,65900,67270.43398437499,-0.42330373042935465,-0.15729228701188633,0.017916935740093395,0.6985567124933775,1.056987087705087
